,id,label,hemisphere,structure,scale,yeo_7,von_economo
1251,164,7Networks_LH_SomMot_83,L,cortex,scale1022,SomMot,
1252,165,7Networks_LH_SomMot_84,L,cortex,scale1022,SomMot,
1253,166,7Networks_LH_SomMot_85,L,cortex,scale1022,SomMot,
1254,167,7Networks_LH_SomMot_86,L,cortex,scale1022,SomMot,
1255,168,7Networks_LH_SomMot_87,L,cortex,scale1022,SomMot,
1256,169,7Networks_LH_SomMot_88,L,cortex,scale1022,SomMot,
1257,170,7Networks_LH_SomMot_89,L,cortex,scale1022,SomMot,
1258,171,7Networks_LH_SomMot_90,L,cortex,scale1022,SomMot,
1259,172,7Networks_LH_SomMot_91,L,cortex,scale1022,SomMot,
1260,173,7Networks_LH_DorsAttn_Post_1,L,cortex,scale1022,DorsAttn,
1261,174,7Networks_LH_DorsAttn_Post_2,L,cortex,scale1022,DorsAttn,
1262,175,7Networks_LH_DorsAttn_Post_3,L,cortex,scale1022,DorsAttn,
1263,176,7Networks_LH_DorsAttn_Post_4,L,cortex,scale1022,DorsAttn,
1264,177,7Networks_LH_DorsAttn_Post_5,L,cortex,scale1022,DorsAttn,
1265,178,7Networks_LH_DorsAttn_Post_6,L,cortex,scale1022,DorsAttn,
1266,179,7Networks_LH_DorsAttn_Post_7,L,cortex,scale1022,DorsAttn,
1267,180,7Networks_LH_DorsAttn_Post_8,L,cortex,scale1022,DorsAttn,
1268,181,7Networks_LH_DorsAttn_Post_9,L,cortex,scale1022,DorsAttn,
1269,182,7Networks_LH_DorsAttn_Post_10,L,cortex,scale1022,DorsAttn,
1270,183,7Networks_LH_DorsAttn_Post_11,L,cortex,scale1022,DorsAttn,
1271,184,7Networks_LH_DorsAttn_Post_12,L,cortex,scale1022,DorsAttn,
1272,185,7Networks_LH_DorsAttn_Post_13,L,cortex,scale1022,DorsAttn,
1273,186,7Networks_LH_DorsAttn_Post_14,L,cortex,scale1022,DorsAttn,
1274,187,7Networks_LH_DorsAttn_Post_15,L,cortex,scale1022,DorsAttn,
1275,188,7Networks_LH_DorsAttn_Post_16,L,cortex,scale1022,DorsAttn,
1276,189,7Networks_LH_DorsAttn_Post_17,L,cortex,scale1022,DorsAttn,
1277,190,7Networks_LH_DorsAttn_Post_18,L,cortex,scale1022,DorsAttn,
1278,191,7Networks_LH_DorsAttn_Post_19,L,cortex,scale1022,DorsAttn,
1279,192,7Networks_LH_DorsAttn_Post_20,L,cortex,scale1022,DorsAttn,
1280,193,7Networks_LH_DorsAttn_Post_21,L,cortex,scale1022,DorsAttn,
1281,194,7Networks_LH_DorsAttn_Post_22,L,cortex,scale1022,DorsAttn,
1282,195,7Networks_LH_DorsAttn_Post_23,L,cortex,scale1022,DorsAttn,
1283,196,7Networks_LH_DorsAttn_Post_24,L,cortex,scale1022,DorsAttn,
1284,197,7Networks_LH_DorsAttn_Post_25,L,cortex,scale1022,DorsAttn,
1285,198,7Networks_LH_DorsAttn_Post_26,L,cortex,scale1022,DorsAttn,
1286,199,7Networks_LH_DorsAttn_Post_27,L,cortex,scale1022,DorsAttn,
1287,200,7Networks_LH_DorsAttn_Post_28,L,cortex,scale1022,DorsAttn,
1288,201,7Networks_LH_DorsAttn_Post_29,L,cortex,scale1022,DorsAttn,
1289,202,7Networks_LH_DorsAttn_Post_30,L,cortex,scale1022,DorsAttn,
1290,203,7Networks_LH_DorsAttn_Post_31,L,cortex,scale1022,DorsAttn,
1291,204,7Networks_LH_DorsAttn_Post_32,L,cortex,scale1022,DorsAttn,
1292,205,7Networks_LH_DorsAttn_Post_33,L,cortex,scale1022,DorsAttn,
1293,206,7Networks_LH_DorsAttn_Post_34,L,cortex,scale1022,DorsAttn,
1294,207,7Networks_LH_DorsAttn_Post_35,L,cortex,scale1022,DorsAttn,
1295,208,7Networks_LH_DorsAttn_Post_36,L,cortex,scale1022,DorsAttn,
1296,209,7Networks_LH_DorsAttn_Post_37,L,cortex,scale1022,DorsAttn,
1297,210,7Networks_LH_DorsAttn_Post_38,L,cortex,scale1022,DorsAttn,
1298,211,7Networks_LH_DorsAttn_Post_39,L,cortex,scale1022,DorsAttn,
1299,212,7Networks_LH_DorsAttn_Post_40,L,cortex,scale1022,DorsAttn,
1300,213,7Networks_LH_DorsAttn_Post_41,L,cortex,scale1022,DorsAttn,
1301,214,7Networks_LH_DorsAttn_Post_42,L,cortex,scale1022,DorsAttn,
1302,215,7Networks_LH_DorsAttn_Post_43,L,cortex,scale1022,DorsAttn,
1303,216,7Networks_LH_DorsAttn_Post_44,L,cortex,scale1022,DorsAttn,
1304,217,7Networks_LH_DorsAttn_Post_45,L,cortex,scale1022,DorsAttn,
1305,218,7Networks_LH_DorsAttn_Post_46,L,cortex,scale1022,DorsAttn,
1306,219,7Networks_LH_DorsAttn_Post_47,L,cortex,scale1022,DorsAttn,
1307,220,7Networks_LH_DorsAttn_Post_48,L,cortex,scale1022,DorsAttn,
1308,221,7Networks_LH_DorsAttn_Post_49,L,cortex,scale1022,DorsAttn,
1309,222,7Networks_LH_DorsAttn_Post_50,L,cortex,scale1022,DorsAttn,
1310,223,7Networks_LH_DorsAttn_FEF_1,L,cortex,scale1022,DorsAttn,
1311,224,7Networks_LH_DorsAttn_FEF_2,L,cortex,scale1022,DorsAttn,
1312,225,7Networks_LH_DorsAttn_FEF_3,L,cortex,scale1022,DorsAttn,
1313,226,7Networks_LH_DorsAttn_FEF_4,L,cortex,scale1022,DorsAttn,
1314,227,7Networks_LH_DorsAttn_FEF_5,L,cortex,scale1022,DorsAttn,
1315,228,7Networks_LH_DorsAttn_FEF_6,L,cortex,scale1022,DorsAttn,
1316,229,7Networks_LH_DorsAttn_FEF_7,L,cortex,scale1022,DorsAttn,
1317,230,7Networks_LH_DorsAttn_PrCv_1,L,cortex,scale1022,DorsAttn,
1318,231,7Networks_LH_DorsAttn_PrCv_2,L,cortex,scale1022,DorsAttn,
1319,232,7Networks_LH_DorsAttn_PrCv_3,L,cortex,scale1022,DorsAttn,
1320,233,7Networks_LH_DorsAttn_PrCv_4,L,cortex,scale1022,DorsAttn,
1321,234,7Networks_LH_SalVentAttn_ParOper_1,L,cortex,scale1022,SalVentAttn,
1322,235,7Networks_LH_SalVentAttn_ParOper_2,L,cortex,scale1022,SalVentAttn,
1323,236,7Networks_LH_SalVentAttn_ParOper_3,L,cortex,scale1022,SalVentAttn,
1324,237,7Networks_LH_SalVentAttn_ParOper_4,L,cortex,scale1022,SalVentAttn,
1325,238,7Networks_LH_SalVentAttn_ParOper_5,L,cortex,scale1022,SalVentAttn,
1326,239,7Networks_LH_SalVentAttn_ParOper_6,L,cortex,scale1022,SalVentAttn,
1327,240,7Networks_LH_SalVentAttn_ParOper_7,L,cortex,scale1022,SalVentAttn,
1328,241,7Networks_LH_SalVentAttn_ParOper_8,L,cortex,scale1022,SalVentAttn,
1329,242,7Networks_LH_SalVentAttn_ParOper_9,L,cortex,scale1022,SalVentAttn,
1330,243,7Networks_LH_SalVentAttn_TempOcc_1,L,cortex,scale1022,SalVentAttn,
1331,244,7Networks_LH_SalVentAttn_TempOcc_2,L,cortex,scale1022,SalVentAttn,
1332,245,7Networks_LH_SalVentAttn_FrOper_1,L,cortex,scale1022,SalVentAttn,
1333,246,7Networks_LH_SalVentAttn_FrOper_2,L,cortex,scale1022,SalVentAttn,
1334,247,7Networks_LH_SalVentAttn_FrOper_3,L,cortex,scale1022,SalVentAttn,
1335,248,7Networks_LH_SalVentAttn_FrOper_4,L,cortex,scale1022,SalVentAttn,
1336,249,7Networks_LH_SalVentAttn_FrOper_5,L,cortex,scale1022,SalVentAttn,
1337,250,7Networks_LH_SalVentAttn_FrOper_6,L,cortex,scale1022,SalVentAttn,
1338,251,7Networks_LH_SalVentAttn_FrOper_7,L,cortex,scale1022,SalVentAttn,
1339,252,7Networks_LH_SalVentAttn_FrOper_8,L,cortex,scale1022,SalVentAttn,
1340,253,7Networks_LH_SalVentAttn_FrOper_9,L,cortex,scale1022,SalVentAttn,
1341,254,7Networks_LH_SalVentAttn_FrOper_10,L,cortex,scale1022,SalVentAttn,
1342,255,7Networks_LH_SalVentAttn_FrOper_11,L,cortex,scale1022,SalVentAttn,
1343,256,7Networks_LH_SalVentAttn_FrOper_12,L,cortex,scale1022,SalVentAttn,
1344,257,7Networks_LH_SalVentAttn_FrOper_13,L,cortex,scale1022,SalVentAttn,
1345,258,7Networks_LH_SalVentAttn_FrOper_14,L,cortex,scale1022,SalVentAttn,
1346,259,7Networks_LH_SalVentAttn_FrOper_15,L,cortex,scale1022,SalVentAttn,
1347,260,7Networks_LH_SalVentAttn_FrOper_16,L,cortex,scale1022,SalVentAttn,
1348,261,7Networks_LH_SalVentAttn_FrOper_17,L,cortex,scale1022,SalVentAttn,
1349,262,7Networks_LH_SalVentAttn_FrOper_18,L,cortex,scale1022,SalVentAttn,
1350,263,7Networks_LH_SalVentAttn_FrOper_19,L,cortex,scale1022,SalVentAttn,
1351,264,7Networks_LH_SalVentAttn_FrOper_20,L,cortex,scale1022,SalVentAttn,
1352,265,7Networks_LH_SalVentAttn_FrOper_21,L,cortex,scale1022,SalVentAttn,
1353,266,7Networks_LH_SalVentAttn_FrOper_22,L,cortex,scale1022,SalVentAttn,
1354,267,7Networks_LH_SalVentAttn_FrOper_23,L,cortex,scale1022,SalVentAttn,
1355,268,7Networks_LH_SalVentAttn_PFCl_1,L,cortex,scale1022,SalVentAttn,
1356,269,7Networks_LH_SalVentAttn_PFCl_2,L,cortex,scale1022,SalVentAttn,
1357,270,7Networks_LH_SalVentAttn_Med_1,L,cortex,scale1022,SalVentAttn,
1358,271,7Networks_LH_SalVentAttn_Med_2,L,cortex,scale1022,SalVentAttn,
1359,272,7Networks_LH_SalVentAttn_Med_3,L,cortex,scale1022,SalVentAttn,
1360,273,7Networks_LH_SalVentAttn_Med_4,L,cortex,scale1022,SalVentAttn,
1361,274,7Networks_LH_SalVentAttn_Med_5,L,cortex,scale1022,SalVentAttn,
1362,275,7Networks_LH_SalVentAttn_Med_6,L,cortex,scale1022,SalVentAttn,
1363,276,7Networks_LH_SalVentAttn_Med_7,L,cortex,scale1022,SalVentAttn,
1364,277,7Networks_LH_SalVentAttn_Med_8,L,cortex,scale1022,SalVentAttn,
1365,278,7Networks_LH_SalVentAttn_Med_9,L,cortex,scale1022,SalVentAttn,
1366,279,7Networks_LH_SalVentAttn_Med_10,L,cortex,scale1022,SalVentAttn,
1367,280,7Networks_LH_SalVentAttn_Med_11,L,cortex,scale1022,SalVentAttn,
1368,281,7Networks_LH_SalVentAttn_Med_12,L,cortex,scale1022,SalVentAttn,
1369,282,7Networks_LH_SalVentAttn_Med_13,L,cortex,scale1022,SalVentAttn,
1370,283,7Networks_LH_SalVentAttn_Med_14,L,cortex,scale1022,SalVentAttn,
1371,284,7Networks_LH_SalVentAttn_Med_15,L,cortex,scale1022,SalVentAttn,
1372,285,7Networks_LH_SalVentAttn_Med_16,L,cortex,scale1022,SalVentAttn,
1373,286,7Networks_LH_SalVentAttn_Med_17,L,cortex,scale1022,SalVentAttn,
1374,287,7Networks_LH_SalVentAttn_Med_18,L,cortex,scale1022,SalVentAttn,
1375,288,7Networks_LH_SalVentAttn_Med_19,L,cortex,scale1022,SalVentAttn,
1376,289,7Networks_LH_Limbic_OFC_1,L,cortex,scale1022,Limbic,
1377,290,7Networks_LH_Limbic_OFC_2,L,cortex,scale1022,Limbic,
1378,291,7Networks_LH_Limbic_OFC_3,L,cortex,scale1022,Limbic,
1379,292,7Networks_LH_Limbic_OFC_4,L,cortex,scale1022,Limbic,
1380,293,7Networks_LH_Limbic_OFC_5,L,cortex,scale1022,Limbic,
1381,294,7Networks_LH_Limbic_OFC_6,L,cortex,scale1022,Limbic,
1382,295,7Networks_LH_Limbic_OFC_7,L,cortex,scale1022,Limbic,
1383,296,7Networks_LH_Limbic_OFC_8,L,cortex,scale1022,Limbic,
1384,297,7Networks_LH_Limbic_OFC_9,L,cortex,scale1022,Limbic,
1385,298,7Networks_LH_Limbic_OFC_10,L,cortex,scale1022,Limbic,
1386,299,7Networks_LH_Limbic_OFC_11,L,cortex,scale1022,Limbic,
1387,300,7Networks_LH_Limbic_OFC_12,L,cortex,scale1022,Limbic,
1388,301,7Networks_LH_Limbic_OFC_13,L,cortex,scale1022,Limbic,
1389,302,7Networks_LH_Limbic_OFC_14,L,cortex,scale1022,Limbic,
1390,303,7Networks_LH_Limbic_TempPole_1,L,cortex,scale1022,Limbic,
1391,304,7Networks_LH_Limbic_TempPole_2,L,cortex,scale1022,Limbic,
1392,305,7Networks_LH_Limbic_TempPole_3,L,cortex,scale1022,Limbic,
1393,306,7Networks_LH_Limbic_TempPole_4,L,cortex,scale1022,Limbic,
1394,307,7Networks_LH_Limbic_TempPole_5,L,cortex,scale1022,Limbic,
1395,308,7Networks_LH_Limbic_TempPole_6,L,cortex,scale1022,Limbic,
1396,309,7Networks_LH_Limbic_TempPole_7,L,cortex,scale1022,Limbic,
1397,310,7Networks_LH_Limbic_TempPole_8,L,cortex,scale1022,Limbic,
1398,311,7Networks_LH_Limbic_TempPole_9,L,cortex,scale1022,Limbic,
1399,312,7Networks_LH_Limbic_TempPole_10,L,cortex,scale1022,Limbic,
1400,313,7Networks_LH_Limbic_TempPole_11,L,cortex,scale1022,Limbic,
1401,314,7Networks_LH_Limbic_TempPole_12,L,cortex,scale1022,Limbic,
1402,315,7Networks_LH_Limbic_TempPole_13,L,cortex,scale1022,Limbic,
1403,316,7Networks_LH_Limbic_TempPole_14,L,cortex,scale1022,Limbic,
1404,317,7Networks_LH_Limbic_TempPole_15,L,cortex,scale1022,Limbic,
1405,318,7Networks_LH_Cont_Par_1,L,cortex,scale1022,Cont,
1406,319,7Networks_LH_Cont_Par_2,L,cortex,scale1022,Cont,
1407,320,7Networks_LH_Cont_Par_3,L,cortex,scale1022,Cont,
1408,321,7Networks_LH_Cont_Par_4,L,cortex,scale1022,Cont,
1409,322,7Networks_LH_Cont_Par_5,L,cortex,scale1022,Cont,
1410,323,7Networks_LH_Cont_Par_6,L,cortex,scale1022,Cont,
1411,324,7Networks_LH_Cont_Par_7,L,cortex,scale1022,Cont,
1412,325,7Networks_LH_Cont_Par_8,L,cortex,scale1022,Cont,
1413,326,7Networks_LH_Cont_Par_9,L,cortex,scale1022,Cont,
1414,327,7Networks_LH_Cont_Par_10,L,cortex,scale1022,Cont,
1415,328,7Networks_LH_Cont_Par_11,L,cortex,scale1022,Cont,
1416,329,7Networks_LH_Cont_Par_12,L,cortex,scale1022,Cont,
1417,330,7Networks_LH_Cont_Par_13,L,cortex,scale1022,Cont,
1418,331,7Networks_LH_Cont_Par_14,L,cortex,scale1022,Cont,
1419,332,7Networks_LH_Cont_Par_15,L,cortex,scale1022,Cont,
1420,333,7Networks_LH_Cont_Temp_1,L,cortex,scale1022,Cont,
1421,334,7Networks_LH_Cont_Temp_2,L,cortex,scale1022,Cont,
1422,335,7Networks_LH_Cont_Temp_3,L,cortex,scale1022,Cont,
1423,336,7Networks_LH_Cont_Temp_4,L,cortex,scale1022,Cont,
1424,337,7Networks_LH_Cont_PFCd_1,L,cortex,scale1022,Cont,
1425,338,7Networks_LH_Cont_PFCl_1,L,cortex,scale1022,Cont,
1426,339,7Networks_LH_Cont_PFCl_2,L,cortex,scale1022,Cont,
1427,340,7Networks_LH_Cont_PFCl_3,L,cortex,scale1022,Cont,
1428,341,7Networks_LH_Cont_PFCl_4,L,cortex,scale1022,Cont,
1429,342,7Networks_LH_Cont_PFCl_5,L,cortex,scale1022,Cont,
1430,343,7Networks_LH_Cont_PFCl_6,L,cortex,scale1022,Cont,
1431,344,7Networks_LH_Cont_PFCl_7,L,cortex,scale1022,Cont,
1432,345,7Networks_LH_Cont_PFCl_8,L,cortex,scale1022,Cont,
1433,346,7Networks_LH_Cont_PFCl_9,L,cortex,scale1022,Cont,
1434,347,7Networks_LH_Cont_PFCl_10,L,cortex,scale1022,Cont,
1435,348,7Networks_LH_Cont_PFCl_11,L,cortex,scale1022,Cont,
1436,349,7Networks_LH_Cont_PFCl_12,L,cortex,scale1022,Cont,
1437,350,7Networks_LH_Cont_PFCl_13,L,cortex,scale1022,Cont,
1438,351,7Networks_LH_Cont_PFCl_14,L,cortex,scale1022,Cont,
1439,352,7Networks_LH_Cont_PFCl_15,L,cortex,scale1022,Cont,
1440,353,7Networks_LH_Cont_PFCl_16,L,cortex,scale1022,Cont,
1441,354,7Networks_LH_Cont_PFCl_17,L,cortex,scale1022,Cont,
1442,355,7Networks_LH_Cont_PFCl_18,L,cortex,scale1022,Cont,
1443,356,7Networks_LH_Cont_PFCl_19,L,cortex,scale1022,Cont,
1444,357,7Networks_LH_Cont_PFCl_20,L,cortex,scale1022,Cont,
1445,358,7Networks_LH_Cont_OFC_1,L,cortex,scale1022,Cont,
1446,359,7Networks_LH_Cont_PFCv_1,L,cortex,scale1022,Cont,
1447,360,7Networks_LH_Cont_PFCv_2,L,cortex,scale1022,Cont,
1448,361,7Networks_LH_Cont_pCun_1,L,cortex,scale1022,Cont,
1449,362,7Networks_LH_Cont_pCun_2,L,cortex,scale1022,Cont,
1450,363,7Networks_LH_Cont_pCun_3,L,cortex,scale1022,Cont,
1451,364,7Networks_LH_Cont_pCun_4,L,cortex,scale1022,Cont,
1452,365,7Networks_LH_Cont_Cing_1,L,cortex,scale1022,Cont,
1453,366,7Networks_LH_Cont_Cing_2,L,cortex,scale1022,Cont,
1454,367,7Networks_LH_Cont_Cing_3,L,cortex,scale1022,Cont,
1455,368,7Networks_LH_Cont_Cing_4,L,cortex,scale1022,Cont,
1456,369,7Networks_LH_Cont_Cing_5,L,cortex,scale1022,Cont,
1457,370,7Networks_LH_Cont_Cing_6,L,cortex,scale1022,Cont,
1458,371,7Networks_LH_Cont_Cing_7,L,cortex,scale1022,Cont,
1459,372,7Networks_LH_Cont_Cing_8,L,cortex,scale1022,Cont,
1460,373,7Networks_LH_Cont_PFCmp_1,L,cortex,scale1022,Cont,
1461,374,7Networks_LH_Cont_PFCmp_2,L,cortex,scale1022,Cont,
1462,375,7Networks_LH_Default_Par_1,L,cortex,scale1022,Default,
1463,376,7Networks_LH_Default_Par_2,L,cortex,scale1022,Default,
1464,377,7Networks_LH_Default_Par_3,L,cortex,scale1022,Default,
1465,378,7Networks_LH_Default_Par_4,L,cortex,scale1022,Default,
1466,379,7Networks_LH_Default_Par_5,L,cortex,scale1022,Default,
1467,380,7Networks_LH_Default_Par_6,L,cortex,scale1022,Default,
1468,381,7Networks_LH_Default_Par_7,L,cortex,scale1022,Default,
1469,382,7Networks_LH_Default_Par_8,L,cortex,scale1022,Default,
1470,383,7Networks_LH_Default_Par_9,L,cortex,scale1022,Default,
1471,384,7Networks_LH_Default_Par_10,L,cortex,scale1022,Default,
1472,385,7Networks_LH_Default_Par_11,L,cortex,scale1022,Default,
1473,386,7Networks_LH_Default_Par_12,L,cortex,scale1022,Default,
1474,387,7Networks_LH_Default_Par_13,L,cortex,scale1022,Default,
1475,388,7Networks_LH_Default_Par_14,L,cortex,scale1022,Default,
1476,389,7Networks_LH_Default_Par_15,L,cortex,scale1022,Default,
1477,390,7Networks_LH_Default_Par_16,L,cortex,scale1022,Default,
1478,391,7Networks_LH_Default_Par_17,L,cortex,scale1022,Default,
1479,392,7Networks_LH_Default_Par_18,L,cortex,scale1022,Default,
1480,393,7Networks_LH_Default_Par_19,L,cortex,scale1022,Default,
1481,394,7Networks_LH_Default_Temp_1,L,cortex,scale1022,Default,
1482,395,7Networks_LH_Default_Temp_2,L,cortex,scale1022,Default,
1483,396,7Networks_LH_Default_Temp_3,L,cortex,scale1022,Default,
1484,397,7Networks_LH_Default_Temp_4,L,cortex,scale1022,Default,
1485,398,7Networks_LH_Default_Temp_5,L,cortex,scale1022,Default,
1486,399,7Networks_LH_Default_Temp_6,L,cortex,scale1022,Default,
1487,400,7Networks_LH_Default_Temp_7,L,cortex,scale1022,Default,
1488,401,7Networks_LH_Default_Temp_8,L,cortex,scale1022,Default,
1489,402,7Networks_LH_Default_Temp_9,L,cortex,scale1022,Default,
1490,403,7Networks_LH_Default_Temp_10,L,cortex,scale1022,Default,
1491,404,7Networks_LH_Default_Temp_11,L,cortex,scale1022,Default,
1492,405,7Networks_LH_Default_Temp_12,L,cortex,scale1022,Default,
1493,406,7Networks_LH_Default_Temp_13,L,cortex,scale1022,Default,
1494,407,7Networks_LH_Default_Temp_14,L,cortex,scale1022,Default,
1495,408,7Networks_LH_Default_Temp_15,L,cortex,scale1022,Default,
1496,409,7Networks_LH_Default_Temp_16,L,cortex,scale1022,Default,
1497,410,7Networks_LH_Default_Temp_17,L,cortex,scale1022,Default,
1498,411,7Networks_LH_Default_Temp_18,L,cortex,scale1022,Default,
1499,412,7Networks_LH_Default_Temp_19,L,cortex,scale1022,Default,
1500,413,7Networks_LH_Default_Temp_20,L,cortex,scale1022,Default,
1501,414,7Networks_LH_Default_Temp_21,L,cortex,scale1022,Default,
1502,415,7Networks_LH_Default_Temp_22,L,cortex,scale1022,Default,
1503,416,7Networks_LH_Default_PFC_1,L,cortex,scale1022,Default,
1504,417,7Networks_LH_Default_PFC_2,L,cortex,scale1022,Default,
1505,418,7Networks_LH_Default_PFC_3,L,cortex,scale1022,Default,
1506,419,7Networks_LH_Default_PFC_4,L,cortex,scale1022,Default,
1507,420,7Networks_LH_Default_PFC_5,L,cortex,scale1022,Default,
1508,421,7Networks_LH_Default_PFC_6,L,cortex,scale1022,Default,
1509,422,7Networks_LH_Default_PFC_7,L,cortex,scale1022,Default,
1510,423,7Networks_LH_Default_PFC_8,L,cortex,scale1022,Default,
1511,424,7Networks_LH_Default_PFC_9,L,cortex,scale1022,Default,
1512,425,7Networks_LH_Default_PFC_10,L,cortex,scale1022,Default,
1513,426,7Networks_LH_Default_PFC_11,L,cortex,scale1022,Default,
1514,427,7Networks_LH_Default_PFC_12,L,cortex,scale1022,Default,
1515,428,7Networks_LH_Default_PFC_13,L,cortex,scale1022,Default,
1516,429,7Networks_LH_Default_PFC_14,L,cortex,scale1022,Default,
1517,430,7Networks_LH_Default_PFC_15,L,cortex,scale1022,Default,
1518,431,7Networks_LH_Default_PFC_16,L,cortex,scale1022,Default,
1519,432,7Networks_LH_Default_PFC_17,L,cortex,scale1022,Default,
1520,433,7Networks_LH_Default_PFC_18,L,cortex,scale1022,Default,
1521,434,7Networks_LH_Default_PFC_19,L,cortex,scale1022,Default,
1522,435,7Networks_LH_Default_PFC_20,L,cortex,scale1022,Default,
1523,436,7Networks_LH_Default_PFC_21,L,cortex,scale1022,Default,
1524,437,7Networks_LH_Default_PFC_22,L,cortex,scale1022,Default,
1525,438,7Networks_LH_Default_PFC_23,L,cortex,scale1022,Default,
1526,439,7Networks_LH_Default_PFC_24,L,cortex,scale1022,Default,
1527,440,7Networks_LH_Default_PFC_25,L,cortex,scale1022,Default,
1528,441,7Networks_LH_Default_PFC_26,L,cortex,scale1022,Default,
1529,442,7Networks_LH_Default_PFC_27,L,cortex,scale1022,Default,
1530,443,7Networks_LH_Default_PFC_28,L,cortex,scale1022,Default,
1531,444,7Networks_LH_Default_PFC_29,L,cortex,scale1022,Default,
1532,445,7Networks_LH_Default_PFC_30,L,cortex,scale1022,Default,
1533,446,7Networks_LH_Default_PFC_31,L,cortex,scale1022,Default,
1534,447,7Networks_LH_Default_PFC_32,L,cortex,scale1022,Default,
1535,448,7Networks_LH_Default_PFC_33,L,cortex,scale1022,Default,
1536,449,7Networks_LH_Default_PFC_34,L,cortex,scale1022,Default,
1537,450,7Networks_LH_Default_PFC_35,L,cortex,scale1022,Default,
1538,451,7Networks_LH_Default_PFC_36,L,cortex,scale1022,Default,
1539,452,7Networks_LH_Default_PFC_37,L,cortex,scale1022,Default,
1540,453,7Networks_LH_Default_PFC_38,L,cortex,scale1022,Default,
1541,454,7Networks_LH_Default_PFC_39,L,cortex,scale1022,Default,
1542,455,7Networks_LH_Default_PFC_40,L,cortex,scale1022,Default,
1543,456,7Networks_LH_Default_PFC_41,L,cortex,scale1022,Default,
1544,457,7Networks_LH_Default_PFC_42,L,cortex,scale1022,Default,
1545,458,7Networks_LH_Default_PFC_43,L,cortex,scale1022,Default,
1546,459,7Networks_LH_Default_PFC_44,L,cortex,scale1022,Default,
1547,460,7Networks_LH_Default_PFC_45,L,cortex,scale1022,Default,
1548,461,7Networks_LH_Default_PFC_46,L,cortex,scale1022,Default,
1549,462,7Networks_LH_Default_PFC_47,L,cortex,scale1022,Default,
1550,463,7Networks_LH_Default_PFC_48,L,cortex,scale1022,Default,
1551,464,7Networks_LH_Default_PFC_49,L,cortex,scale1022,Default,
1552,465,7Networks_LH_Default_PFC_50,L,cortex,scale1022,Default,
1553,466,7Networks_LH_Default_PCC_1,L,cortex,scale1022,Default,
1554,467,7Networks_LH_Default_PCC_2,L,cortex,scale1022,Default,
1555,468,7Networks_LH_Default_PCC_3,L,cortex,scale1022,Default,
1556,469,7Networks_LH_Default_PCC_4,L,cortex,scale1022,Default,
1557,470,7Networks_LH_Default_PCC_5,L,cortex,scale1022,Default,
1558,471,7Networks_LH_Default_PCC_6,L,cortex,scale1022,Default,
1559,472,7Networks_LH_Default_PCC_7,L,cortex,scale1022,Default,
1560,473,7Networks_LH_Default_PCC_8,L,cortex,scale1022,Default,
1561,474,7Networks_LH_Default_PCC_9,L,cortex,scale1022,Default,
1562,475,7Networks_LH_Default_PCC_10,L,cortex,scale1022,Default,
1563,476,7Networks_LH_Default_PCC_11,L,cortex,scale1022,Default,
1564,477,7Networks_LH_Default_PCC_12,L,cortex,scale1022,Default,
1565,478,7Networks_LH_Default_PCC_13,L,cortex,scale1022,Default,
1566,479,7Networks_LH_Default_PCC_14,L,cortex,scale1022,Default,
1567,480,7Networks_LH_Default_PCC_15,L,cortex,scale1022,Default,
1568,481,7Networks_LH_Default_PCC_16,L,cortex,scale1022,Default,
1569,482,7Networks_LH_Default_PCC_17,L,cortex,scale1022,Default,
1570,483,7Networks_LH_Default_PCC_18,L,cortex,scale1022,Default,
1571,484,7Networks_LH_Default_PCC_19,L,cortex,scale1022,Default,
1572,485,7Networks_LH_Default_PCC_20,L,cortex,scale1022,Default,
1573,486,7Networks_LH_Default_PCC_21,L,cortex,scale1022,Default,
1574,487,7Networks_LH_Default_PCC_22,L,cortex,scale1022,Default,
1575,488,7Networks_LH_Default_PCC_23,L,cortex,scale1022,Default,
1576,489,7Networks_LH_Default_PCC_24,L,cortex,scale1022,Default,
1577,490,7Networks_LH_Default_PCC_25,L,cortex,scale1022,Default,
1578,491,7Networks_LH_Default_PCC_26,L,cortex,scale1022,Default,
1579,492,7Networks_LH_Default_PCC_27,L,cortex,scale1022,Default,
1580,493,7Networks_LH_Default_PCC_28,L,cortex,scale1022,Default,
1581,494,7Networks_LH_Default_PCC_29,L,cortex,scale1022,Default,
1582,495,7Networks_LH_Default_PCC_30,L,cortex,scale1022,Default,
1583,496,7Networks_LH_Default_PCC_31,L,cortex,scale1022,Default,
1584,497,7Networks_LH_Default_PCC_32,L,cortex,scale1022,Default,
1585,498,7Networks_LH_Default_PHC_1,L,cortex,scale1022,Default,
1586,499,7Networks_LH_Default_PHC_2,L,cortex,scale1022,Default,
1587,500,7Networks_LH_Default_PHC_3,L,cortex,scale1022,Default,
1588,501,7Networks_RH_Vis_1,R,cortex,scale1022,Vis,
1589,502,7Networks_RH_Vis_2,R,cortex,scale1022,Vis,
1590,503,7Networks_RH_Vis_3,R,cortex,scale1022,Vis,
1591,504,7Networks_RH_Vis_4,R,cortex,scale1022,Vis,
1592,505,7Networks_RH_Vis_5,R,cortex,scale1022,Vis,
1593,506,7Networks_RH_Vis_6,R,cortex,scale1022,Vis,
1594,507,7Networks_RH_Vis_7,R,cortex,scale1022,Vis,
